taxonomy_id	FMD_002	FMD_003	FMD_004	FMD_006	FMD_007	FMD_008	FMD_009	FMD_012	FMD_013	FMD_014	FMD_015	FMD_017	FMD_021	FMD_023	FMD_024	FMD_025	FMD_026	FMD_027	FMD_028	FMD_029	FMD_032	FMD_033	FMD_034	FMD_035	FMD_037	FMD_038	FMD_039_040	FMD_043_044	FMD_050	FMD_051	FMD_052	FMD_058	FMD_059	NC1	NC2	NC3	NC4
1291540	0	44	14	21	0	27	37	15	0	0	0	0	0	0	40	0	0	0	0	23	0	0	0	0	0	14	17	0	0	0	0	0	11	0	0	0	0
496014	437	2144	623	2039	718	2063	1944	4249	151	58	1178	65	326	80	2074	1081	12	151	132	193	121	139	1453	466	336	1033	964	476	176	187	244	1007	223	149	38	98	30
28031	138	253	286	255	192	373	335	269	205	0	97	22	71	0	522	158	0	38	69	50	86	59	163	106	114	237	130	372	312	67	107	127	108	0	0	16	0
1848766	0	0	11	0	0	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	25	0	17	17	24	0	0	0	69	16	0	0	0	0
2094021	263	524	185	471	217	624	605	543	0	0	349	0	251	0	317	713	0	0	0	0	0	185	534	220	139	198	293	108	74	168	88	1704	194	188	0	0	0
2497325	42	141	49	114	39	175	107	144	21	20	97	0	26	19	404	129	62	16	11	119	15	20	189	31	22	69	67	13	20	30	31	66	20	15	0	0	0
39689	330	7181	447	1733	41996	51542	2123	2320	184	111	5648	178	3206	36	1256	5336	70	55	123	354	237	408	5550	719	201	492	5758	182	266	402	734	1109	198	134	0	0	0
2744574	175	851	231	809	132	551	703	288	53	61	416	20	83	11	470	876	10	31	12	73	19	33	1042	168	72	180	410	77	105	59	53	194	71	42	0	0	0
63561	25	110	40	127	62	165	94	110	10	0	121	0	20	18	97	135	0	0	0	0	21	14	85	26	20	65	39	0	13	62	31	87	22	0	0	0	0
179879	245	548	183	585	188	766	500	431	75	0	674	49	143	28	366	609	0	0	0	75	138	104	328	144	133	147	197	88	74	94	78	282	88	38	0	0	33
2724192	149	713	303	687	167	388	1006	485	60	18	247	0	136	22	510	295	0	64	41	51	73	46	548	133	112	145	169	36	126	37	125	154	48	0	0	0	0
35773	0	0	14	0	0	0	0	16	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	15	0	10	0	0	0	0	0	0	16	0	0	0	0
93219	48	266	84	221	91	285	204	175	18	0	208	22	62	15	176	259	0	82	17	38	0	32	144	39	51	85	116	22	62	41	45	63	33	35	0	21	0
1608473	39	242	67	122	248	252	443	110	14	15	285	0	38	0	205	228	0	0	14	108	15	0	269	47	42	125	145	47	54	109	35	81	36	20	0	0	0
1896961	330	1466	389	1500	770	1795	1313	2573	102	29	1235	91	391	46	891	2192	31	63	61	122	129	305	1093	675	316	1670	798	194	166	320	185	8652	177	56	0	48	0
1689	41	4223	18717	197	443	155	317	71	21	23	1396	0	153	0	180	117	0	237	14	32	0	0	271	28	58	48	202	310	14313	45	115	190	24	207	42	0	0
109472	0	29	38	15	11	19	23	24	0	0	15	0	0	10	29	238	0	0	0	0	0	0	27	13	0	20	12	0	22	0	0	20	15	0	0	0	0
2774188	0	37	26	16	0	23	36	0	0	0	28	0	0	0	23	105	0	0	0	0	0	0	25	0	0	22	15	0	17	0	0	0	0	0	0	0	0
2489212	501	7022	310	1640	909	2129	2214	2110	182	69	1135	116	193	75	970	1648	43	77	59	98	176	63	1365	426	303	555	1065	178	122	112	155	531	172	108	15	16	0
196	13	74	63	70	34	78	68	46	0	0	24	0	11	0	56	39	0	29	15	25	28	28	41	38	21	83	38	0	55	0	13	20	30	0	0	0	0
2726185	41	266	82	198	67	254	225	198	28	11	192	0	40	12	234	204	0	27	24	24	18	21	141	61	31	101	109	26	37	22	42	49	30	80	13	10	0
2818493	30	63	28	31	35	44	77	61	0	0	40	0	13	0	60	57	0	22	13	0	85	36	60	31	14	72	26	23	45	0	28	34	21	0	0	0	0
2572921	30	103	55	100	48	173	135	191	20	0	89	0	38	0	486	117	62	47	11	103	0	0	267	20	12	52	89	13	69	37	29	32	29	12	0	0	0
1433513	368	2406	500	2879	1939	4923	2156	214	265	29	1187	30	709	0	1156	1260	0	47	112	45	65	23	1771	196	657	1707	873	175	702	249	137	101	282	11	0	0	0
2692125	72	335	62	211	51	248	217	199	15	0	192	0	38	0	147	291	0	0	15	16	0	0	202	46	38	92	124	30	55	27	23	114	32	17	0	0	0
244734	176	1121	324	1080	472	1160	589	658	91	25	1176	42	146	0	750	1031	0	25	70	55	20	52	437	158	138	337	275	86	99	55	121	206	90	630	31	17	0
46541	0	29	45	11	0	0	18	18	0	0	0	0	0	0	26	11	0	0	0	0	0	0	12	0	0	14	12	0	0	0	0	0	0	0	0	0	0
10279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
1283	13809	65547	84768	22021	57435	53993	94239	5426	21191	8305	44910	10970	13967	3249	17060	66942	2033	2161	14018	16374	15093	2539	58539	15664	17298	52403	27851	4282	83059	3994	26233	15312	64969	11468	32371	3226	181
1805478	172	1590	323	1685	285	847	1324	481	34	15	260	0	93	17	761	622	21	67	11	83	19	68	551	64	184	573	323	222	71	58	40	349	37	23	11	0	0
159	30	59	60	39	27	60	92	46	23	0	27	0	18	15	77	55	0	39	29	17	22	44	86	53	18	120	57	0	45	0	41	61	53	0	0	0	0
2583530	0	21	26	38	38	30	37	0	0	0	19	0	0	0	20	0	0	0	0	0	0	0	17	0	0	0	28	0	0	0	17	0	0	0	0	0	0
2767188	85	721	76	239	128	285	457	145	15	0	154	26	44	0	148	658	0	34	42	20	0	16	256	82	127	154	174	83	79	14	67	54	201	0	0	0	0
29510	0	54	15	31	26	51	38	49	11	0	48	0	26	0	30	43	0	0	0	0	0	0	37	12	0	15	15	0	14	19	14	32	10	0	0	0	0
847	11	62	29	40	36	45	80	56	0	0	28	0	14	0	20	31	0	0	0	0	0	0	29	14	13	25	12	0	13	0	0	13	0	0	0	0	0
1508419	0	44	0	27	0	0	33	24	0	0	19	0	0	0	28	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
669041	13	63	40	52	36	60	60	77	0	0	75	0	0	0	102	112	14	15	0	0	0	27	60	29	13	52	27	18	26	0	15	24	23	0	0	0	0
379684	153	1018	713	1444	375	1561	993	1191	115	45	3047	63	161	52	501	1162	16	114	44	79	156	35	545	163	123	490	355	95	186	108	148	274	75	65	0	12	0
536044	0	0	0	0	0	11	0	0	0	0	0	0	0	70	0	0	0	0	0	0	100	0	0	31	0	0	0	0	17	0	0	11	13	0	0	0	0
2051552	227	778	193	988	631	994	690	926	63	0	1076	54	233	0	535	1671	0	78	101	136	0	99	493	145	127	196	359	108	78	173	137	803	109	42	0	0	0
2770636	0	0	0	16	0	21	24	0	0	0	0	0	0	0	13	103	0	0	0	0	0	0	23	0	0	23	0	0	0	0	0	0	0	0	0	0	0
1705566	31	67	43	79	24	80	81	73	14	0	54	0	14	0	157	38	0	20	16	10	0	16	59	26	0	65	37	22	44	30	25	24	12	11	0	0	0
43770	3497	10274	5379	7754	2623	17156	3911	1728	2948	4144	2695	2640	1859	636	3487	5043	135	483	1007	1792	1931	223	20098	1855	2830	3186	1638	6371	3300	399	2479	1728	2991	424	0	23	19
29314	168	794	205	793	453	1289	804	1459	72	33	865	106	202	30	447	1337	22	35	35	199	55	82	425	157	127	191	395	87	95	162	74	610	118	0	0	0	0
1431246	379	1495	524	1531	1660	3458	1837	3819	128	42	2034	173	454	37	879	3092	43	72	107	264	100	179	769	229	237	357	835	190	178	259	543	1103	222	72	0	26	0
1982042	257	918	249	629	202	1078	943	408	68	24	1358	36	207	13	542	1099	13	60	29	61	81	22	427	198	153	246	625	51	94	257	75	143	54	35	0	0	0
1147042	163	161	127	299	120	213	98	36	45	22	53	13	119	0	210	202	0	20	46	19	0	15	90	376	145	705	30	0	58	88	80	33	52	0	0	0	0
134537	57	361	73	275	98	361	239	285	31	16	378	0	41	0	249	262	0	20	16	33	11	19	193	58	50	97	105	42	38	39	35	97	43	71	39	0	0
2762277	0	21	17	13	0	21	19	11	0	0	22	0	0	0	10	12	0	0	0	0	0	0	27	0	0	0	0	0	10	0	0	0	16	0	0	0	0
497724	0	26	14	0	0	13	20	11	0	0	0	0	0	0	11	0	0	0	0	0	14	0	0	12	0	16	0	0	0	0	0	0	0	0	0	0	0
651561	157	686	1083	427	183	14092	843	270	35	19	193	54	148	0	2011	760	13	63	219	43	14	53	1045	131	1343	696	371	2618	720	130	275	98	245	0	0	0	0
2086577	21	79	144	93	34	86	119	62	20	0	46	0	25	0	181	47	0	15	16	13	0	33	55	19	30	92	26	26	44	0	22	15	15	0	0	0	0
1866	377	1648	346	1384	495	1428	1416	1505	156	123	1215	107	302	113	1005	1812	45	103	59	199	111	283	1055	307	282	536	708	211	195	254	166	1644	193	71	0	69	0
128944	0	43	19	25	0	29	21	13	0	0	29	0	18	0	29	15	0	0	0	0	0	13	38	0	0	31	0	0	12	0	0	0	0	0	0	0	0
2813778	971	8015	810	4956	2245	9046	9333	5202	186	812	6238	211	585	164	2035	6582	43	317	122	323	271	178	2181	420	810	2371	2447	685	383	1306	2112	627	578	186	32	193	39
1156433	365	1930	147	1000	487	3903	3539	163	62	132	327	48	181	0	1874	926	0	0	120	96	121	59	714	56	128	474	936	135	266	213	50	97	349	32	0	0	0
59754	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1586287	428	1916	556	1868	890	1989	1707	3056	155	53	1528	82	400	106	1117	2604	28	93	70	176	188	456	1351	449	347	641	954	202	323	340	225	7883	224	108	0	40	0
2716812	128	693	180	632	259	758	670	841	37	16	599	21	162	0	443	855	0	63	22	54	35	74	473	127	119	250	332	76	97	125	89	688	69	0	0	0	0
1661694	162	560	202	671	232	752	702	547	154	74	423	74	183	75	451	511	0	26	57	60	117	81	502	116	168	377	319	88	89	99	72	596	51	45	0	0	0
1780362	14	27	29	15	15	0	26	0	10	0	0	0	0	0	33	29	0	10	0	11	51	20	35	21	15	24	18	0	12	0	0	28	0	0	0	0	0
2704463	30	138	73	128	37	146	123	112	24	12	149	0	38	0	217	89	0	55	11	18	22	15	91	29	21	86	44	16	96	33	36	21	36	21	0	0	0
246432	1419	4305	1214	1360	791	4622	7720	82955	916	556	36997	660	944	92	2187	1345	364	79	6074	7715	195	64	3595	903	1036	1682	1160	404	1033	550	761	696	734	1262	239	66	0
863643	0	35	18	0	12	20	33	15	0	0	12	0	0	0	28	11	0	0	0	0	0	0	17	0	0	11	0	0	0	22	10	0	12	19	0	0	0
570156	73	50	0	0	0	49	59	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	187	0	0	54	0	0	0	0	0	0	0	0	0	0	0
2364646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	16	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
2759943	387	2109	305	1219	501	1206	1116	953	74	32	995	39	198	13	646	1290	16	44	38	127	52	71	852	261	175	408	598	118	118	144	109	405	130	32	0	20	0
105560	199	1512	392	1260	429	3622	1161	944	137	36	954	52	243	50	737	1048	0	114	40	83	122	64	859	210	240	310	411	87	123	327	132	858	167	48	0	0	0
1871034	116	1269	60	234	142	1365	103	878	31	32	529	10	130	0	119	312	0	23	18	116	0	13	410	21	79	223	73	58	154	22	55	32	44	0	0	0	0
396	254	1305	360	1667	395	2160	1177	1218	66	77	1519	76	213	0	744	1322	0	114	44	100	42	68	675	171	231	520	596	123	257	140	132	296	108	45	0	0	0
333962	10	29	35	29	17	32	34	51	0	0	40	0	0	0	18	53	0	18	0	0	0	23	33	19	0	50	32	0	33	0	12	11	11	0	0	0	0
1804624	172	993	167	690	325	1310	912	625	52	31	1088	33	170	0	599	1107	0	33	38	46	39	42	489	176	152	328	479	124	85	316	92	280	115	25	0	0	0
106654	324	1903	1141	576	668	1620	1068	725	61	67	1702	44	251	44	587	802	25	511	158	158	91	66	3610	454	1185	641	1304	684	2542	328	254	284	524	78	67	58	0
2585716	169	867	200	716	269	721	776	790	131	27	767	51	154	33	466	836	0	57	25	57	107	91	561	324	134	270	355	126	90	90	79	1013	99	26	0	0	0
691	386	151	27	142	85	72	145	62	33	0	101	0	142	0	357	57	0	44	0	0	0	21	54	50	0	228	19	0	0	0	42	0	24	0	0	0	0
33039	1240	1407	246	4728	366	1276	3320	283	99	410	316	146	279	24	1175	1265	0	245	115	187	45	23	1582	100	348	525	1037	164	98	163	83	367	67	1900	1290	156	174
39695	448	1706	627	2324	1798	5816	2954	4445	150	82	3328	229	645	63	1146	5100	73	102	187	399	127	344	1143	360	264	453	1070	241	200	271	257	1188	231	68	31	0	0
1714849	16	68	55	57	40	51	115	76	0	0	53	0	13	0	58	85	0	16	18	0	45	18	62	33	22	57	26	15	23	0	39	32	30	0	0	0	0
46867	49	275	213	389	92	382	356	133	99	12	106	13	59	20	1577	203	0	60	29	30	44	26	198	50	39	176	103	25	82	16	36	51	35	0	50	0	0
1147129	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102684	119	907	146	708	1591	380	676	167	25	0	211	0	124	0	948	180	0	34	53	25	0	50	2857	114	91	759	971	119	111	91	120	80	66	24	0	0	0
1072463	501	7014	356	1735	820	2236	2249	2451	121	71	1309	93	238	52	1032	1892	36	103	41	154	93	98	1324	351	306	502	1183	186	143	161	142	613	228	37	0	10	0
2728023	30	76	46	81	25	80	92	115	21	0	109	0	26	0	195	54	0	18	19	15	0	18	78	20	14	50	22	0	40	0	16	14	26	0	0	0	0
52773	75	610	184	899	277	790	1043	175	25	20	250	12	66	0	427	416	0	30	29	32	0	16	251	62	130	284	230	32	108	60	29	70	81	37	0	0	12
2821140	0	36	0	0	0	56	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2005885	152	544	159	558	237	511	577	566	52	21	587	48	91	0	330	561	39	14	25	41	24	64	412	115	84	224	225	89	60	100	54	722	67	0	0	0	0
76758	77	360	130	387	162	440	265	519	21	12	608	21	86	41	284	337	0	23	19	36	82	15	430	131	47	178	174	39	138	67	41	93	30	46	25	0	0
69966	2840	3051	1403	3016	1381	5931	2101	1246	528	347	917	287	1465	32	8347	3239	45	75	155	144	75	124	4302	3351	2868	1243	1310	15449	665	102	429	407	382	151	13	0	0
163877	30	99	40	60	19	89	111	96	13	0	40	0	12	0	138	42	0	18	10	0	26	12	60	31	10	81	57	22	32	0	19	20	11	0	0	0	0
80850	56	55	31	18	44	61	21	19	0	0	27	0	0	0	33	0	0	10	0	472	0	2252	25	263	0	774	20	0	133	0	0	31	31	0	0	0	0
229545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0
1084	84	292	138	466	128	503	356	271	50	18	701	18	63	0	220	404	0	39	17	61	14	18	204	50	83	170	186	19	35	73	60	106	39	46	0	12	0
2772483	19	40	40	51	38	40	88	63	0	0	99	0	19	0	66	44	0	0	0	0	0	23	54	13	11	42	29	12	17	0	22	0	11	0	0	0	0
1547487	249	950	335	1042	1059	3192	1251	2212	72	27	1373	102	253	54	614	2213	15	30	72	179	100	126	516	213	153	240	520	152	119	171	151	573	175	54	0	0	0
202954	92	376	180	230	6695	371	657	259	27	27	320	0	141	0	247	404	0	38	48	137	24	64	657	280	70	255	293	66	122	114	166	228	65	0	0	0	0
2126321	69	269	58	222	49	187	174	222	88	0	248	13	29	25	114	179	0	82	11	16	77	0	271	103	32	122	142	23	72	40	22	76	40	62	0	0	0
68280	106	545	107	494	154	429	429	627	46	0	448	26	123	0	305	567	0	20	30	57	19	63	307	213	89	170	293	47	49	87	85	863	67	24	0	0	0
1848904	20	48	31	34	21	46	84	39	15	0	42	0	35	0	81	2592	0	46	10	12	14	0	51	13	12	36	41	10	43	13	17	18	25	0	0	0	0
293387	555	1059	766	6383	534	2060	1200	811	360	65	351	69	353	32	2256	388	35	450	122	118	315	150	1107	939	317	926	1294	407	663	181	519	235	135	20079	2472	352	0
1080068	28	188	143	230	53	122	310	95	21	0	123	0	34	0	245	85	18	34	22	92	0	35	157	66	85	141	53	43	36	26	28	57	24	0	0	0	0
2795386	0	11	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
55206	0	26	0	15	10	20	15	25	22	0	19	0	0	15	14	12	0	11	0	0	33	0	12	0	0	19	0	0	0	0	0	12	0	14	0	0	0
93466	0	19	22	0	0	0	0	23	0	0	0	0	20	0	28	15	0	20	0	0	0	14	29	0	0	13	0	0	14	0	16	14	0	0	0	0	0
1930593	0	19	10	22	0	36	19	54	0	0	17	0	0	0	23	16	0	0	0	0	0	0	13	10	0	16	0	0	14	0	0	0	0	0	0	0	0
2582831	131	616	129	492	197	499	515	537	31	0	635	26	96	0	428	611	0	0	37	48	49	42	319	215	136	183	299	78	65	84	70	585	66	41	0	0	0
56812	0	32	13	13	18	42	63	35	0	0	34	0	0	0	36	15	0	0	0	0	0	0	25	11	0	16	47	0	24	31	15	57	20	0	0	0	0
83561	0	24	11	11	0	0	24	0	0	0	12	0	0	0	23	11	0	0	0	18	0	0	23	0	0	11	11	0	0	0	0	0	0	0	0	0	0
2588535	0	19	15	23	0	0	26	17	0	0	13	0	0	0	25	13	0	0	0	0	0	0	18	0	0	18	20	0	0	0	15	0	13	0	0	0	0
1071080	13	45	18	56	19	51	53	42	0	0	20	0	0	0	77	37	0	0	0	0	0	0	24	15	10	42	14	68	15	0	16	10	23	0	0	0	0
68214	189	666	181	570	278	596	678	811	55	16	530	45	156	45	409	705	0	36	54	53	34	75	422	232	104	249	323	69	91	70	63	1040	117	66	0	26	0
505249	44	26	38	44	16	30	42	32	0	0	0	0	23	21	46	35	0	27	0	0	10	42	32	20	13	87	22	0	21	0	25	32	34	0	0	0	0
1236046	0	22	0	0	0	0	12	10	0	0	0	0	0	0	15	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
702745	175	289	83	136	194	157	170	59	38	0	647	0	38	0	176	211	0	31	30	27	15	13	200	78	39	136	99	25	27	50	52	24	27	18	0	0	0
1940	226	942	200	710	315	968	750	897	56	27	866	41	201	18	521	1009	14	46	44	60	44	76	594	311	142	333	494	85	109	138	108	835	109	18	0	0	0
632	41	116	108	101	68	0	184	89	114	0	582	0	247	147	316	102	0	0	0	0	0	0	84	303	0	161	2348	0	384	69	385	62	0	166	379	66	55
318683	34	197	61	177	53	158	204	104	0	0	116	0	22	0	109	120	0	75	0	15	0	0	158	23	38	72	76	0	38	21	21	12	33	0	0	0	0
1769779	19	85	21	78	28	88	92	61	51	0	136	0	30	30	52	86	0	10	11	0	55	0	53	14	0	36	23	0	14	21	19	31	15	0	0	0	0
1636423	0	58	0	62	0	80	63	124	0	0	63	0	0	0	0	67	0	0	0	0	0	0	59	0	0	73	0	0	0	0	0	0	0	0	0	0	0
256	62	292	60	82	179	112	222	129	0	0	198	40	19	0	125	185	0	51	16	13	0	43	202	39	15	180	94	24	58	0	27	19	29	0	0	0	0
1608628	35	205	71	214	74	252	163	193	24	0	267	13	45	0	105	219	0	14	0	14	0	13	104	33	48	85	51	17	31	27	31	42	29	0	17	14	0
849864	0	249	0	193	0	230	350	187	0	0	1294	0	0	0	139	599	0	0	0	0	0	0	369	0	0	105	191	0	0	0	0	0	0	0	0	59	0
446860	2970	10538	1713	8854	2624	5818	9068	3722	809	361	5145	194	1330	164	6343	13215	91	101	120	491	222	158	5107	1255	566	2914	5158	1059	397	720	487	1534	379	123	14	31	22
1778263	0	10	0	0	0	0	16	15	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53413	57	985	94	238	37	619	208	96	0	0	490	15	51	124	77	259	0	0	0	22	157	11	268	86	24	50	67	0	54	18	14	72	34	0	0	0	0
2107707	0	18	28	0	0	12	12	24	0	0	31	0	0	0	0	17	0	18	0	25	0	0	12	0	0	13	12	0	0	0	0	0	13	0	0	0	0
2086585	62	252	83	203	38	144	204	81	14	0	104	0	20	0	106	130	0	17	0	15	0	13	109	0	31	84	74	46	15	60	16	50	16	26	22	14	0
1636606	89	294	199	233	319	359	323	1191	0	0	133	0	0	0	130	94	0	0	0	0	0	0	138	0	0	219	394	213	201	0	135	92	0	0	0	37	0
1636608	0	505	0	487	291	865	349	818	0	0	4314	0	0	0	492	466	0	0	0	457	0	0	308	0	0	0	301	0	0	0	0	0	0	0	0	0	0
76335	119	546	489	695	156	334	987	270	47	0	185	0	39	0	686	385	0	34	57	36	34	36	552	112	217	454	275	137	183	41	135	145	62	0	0	0	0
1758179	0	374	102	114	707	216	265	883	0	143	164	0	0	0	92	71	0	0	0	59	0	0	221	0	0	183	104	307	130	0	144	65	0	0	0	0	0
1636609	40	120	29	66	56	122	197	140	0	0	107	0	0	0	50	82	0	0	0	23	0	0	60	0	0	36	0	47	0	0	0	0	0	0	0	0	0
1920107	0	251	216	0	251	0	238	2209	0	0	131	0	0	0	228	159	0	0	0	0	0	0	214	0	0	0	295	598	158	0	0	0	0	0	0	0	0
718192	24	28	17	30	18	24	29	23	0	0	49	0	27	0	42	32	0	0	0	0	39	14	21	16	0	0	12	0	14	11	17	22	12	0	0	0	0
58346	113	331	89	363	112	332	316	350	16	0	336	21	64	0	225	519	0	28	22	48	0	0	250	156	98	180	180	42	40	50	81	557	50	19	0	0	0
1823759	55	199	65	183	45	176	174	177	26	0	228	0	42	28	130	130	10	14	21	57	94	25	119	78	53	107	81	29	36	40	45	100	16	28	0	26	0
135740	1240	3836	2217	7147	852	14772	7258	2710	326	313	4528	303	1457	85	2341	11168	48	238	196	728	128	152	2087	1353	473	5463	2609	244	1434	1741	641	675	332	254	59	2164	61
2675222	265	1077	330	1072	434	1317	1182	1476	112	33	1093	35	221	0	992	1415	16	84	40	83	82	167	631	239	161	406	562	117	135	201	128	1275	85	30	13	17	0
1435069	19	38	31	20	11	28	31	20	0	0	16	0	10	0	23	24	0	0	0	0	0	0	19	0	0	19	21	0	0	0	11	11	0	0	0	0	0
66892	157	588	160	470	253	602	588	619	45	29	498	0	106	14	390	632	0	51	39	60	85	68	399	192	132	258	346	78	92	88	66	883	104	0	0	17	0
393662	15	86	51	104	44	108	97	71	20	0	695	0	24	0	69	70	0	0	0	31	0	0	50	16	21	37	39	16	27	38	0	29	0	0	0	0	0
2732364	0	282	0	147	0	116	161	158	0	0	111	0	0	0	0	108	0	0	0	0	0	0	140	0	0	118	0	0	0	79	0	197	0	0	0	0	0
1853130	23	128	27	71	51	136	85	219	0	0	253	0	20	0	73	96	0	0	0	27	0	17	152	14	26	60	76	20	41	16	13	89	0	18	15	11	0
1421	85	169	204	188	189	288	307	164	59	0	105	0	44	0	451	114	0	93	27	36	138	73	143	95	113	203	122	64	150	30	87	187	107	58	0	0	0
41276	699	4660	716	3459	1491	5423	4813	3148	122	540	3082	88	480	91	1485	3239	52	171	92	224	118	137	1273	292	529	1479	1499	368	315	990	1177	432	385	39	0	127	0
2697370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0
2058136	101	465	67	256	205	372	463	437	26	0	70	0	422	0	991	171	0	0	15	58	21	0	818	69	23	87	98	40	42	110	26	56	34	129	0	21	0
1077935	2535	8373	4799	12818	2897	36986	19347	5206	785	861	10465	670	3791	184	6795	38018	93	399	655	1444	282	186	5023	2480	977	9926	5435	474	3379	4115	1521	1958	595	268	39	113	19
301375	12	65	17	44	24	26	35	28	0	0	48	0	0	51	31	26	0	12	10	42	70	13	24	44	10	17	29	14	13	14	22	21	13	17	0	0	0
2769491	1305	6282	990	3792	766	4731	4744	6149	487	244	1180	553	736	59	2646	2649	26	361	157	292	166	1929	4553	1198	469	849	2182	1916	1085	1457	430	1285	186	286	38	98	29
652764	201	850	358	1368	324	1225	936	580	40	13	1422	24	161	0	523	948	0	97	37	53	15	70	518	142	144	592	639	111	118	104	122	285	117	51	0	0	0
33011	2253	7349	2282	6549	3927	13312	3321	2176	937	506	5289	118	1219	187	1618	2706	486	232	964	422	106	61	2136	734	2351	4486	475	615	1199	971	305	302	1216	175	123	466	77
31899	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2579250	0	19	17	0	20	17	23	26	0	0	0	0	0	0	14	15	0	0	0	0	0	0	18	18	0	31	0	0	18	0	27	0	13	0	0	0	0
290110	0	22	33	27	11	20	24	13	0	0	40	0	0	0	14	0	0	11	0	0	0	0	32	0	0	21	14	0	14	0	0	0	0	0	0	0	0
1530123	130	7467	325	1220	830	749	948	751	51	70	739	28	232	0	456	752	32	66	209	190	36	127	1480	288	133	624	602	222	290	207	185	360	175	106	31	35	0
648	667	3556	3219	1843	4108	1990	2353	20285	176	565	1387	79	728	349	1142	990	0	85	161	347	0	100	2291	625	320	2011	3611	3315	1266	310	628	752	271	133	0	89	0
1795053	1213	9667	531	2643	4843	3170	5295	3877	490	131	2988	144	561	194	1607	10990	62	82	69	195	211	82	2949	500	489	2174	1698	866	203	1757	215	3857	627	188	169	195	0
1270	86324	363028	259069	299602	437274	751885	908976	230268	39607	452268	427394	6700	272601	2616	233779	606734	2510	34842	5895	56916	53384	19834	332220	115733	172750	959213	323227	186606	317494	58781	61448	118386	81725	8061	329	1329	648
2496866	0	28	34	34	27	33	42	18	0	0	26	0	11	0	11	27	0	0	0	0	0	10	29	0	0	24	0	0	0	0	14	0	13	0	0	18	0
2341112	217	1119	394	1449	352	1959	1174	786	86	46	2382	33	222	13	660	1114	19	41	53	83	29	37	589	243	122	575	528	86	146	145	142	217	76	30	0	11	0
1982253	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0
1712516	12	37	37	32	17	57	69	75	11	0	42	0	16	0	106	16	0	20	10	0	0	18	42	11	0	51	31	0	32	0	13	15	18	0	0	0	0
2662262	0	19	22	15	23	13	42	30	0	0	26	0	16	0	30	19	0	10	16	0	0	14	70	11	0	28	10	0	12	10	11	11	0	0	0	0	0
1915078	285	1087	573	1862	212	3685	1709	686	119	70	1508	58	441	12	746	2811	27	64	61	144	37	56	609	281	133	963	577	71	337	332	187	193	81	19	0	28	0
2675726	0	234	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2816475	41	181	43	94	38	274	118	244	34	17	123	0	44	0	538	149	65	12	13	96	12	13	272	38	30	66	109	18	45	49	29	48	29	0	0	0	0
2812000	23	123	35	113	157	138	77	230	0	0	239	0	54	0	75	82	0	19	0	62	0	0	203	24	18	71	60	0	71	26	25	21	21	99	39	0	0
2567934	572	8838	477	2047	1119	2607	2807	3539	141	55	1580	106	255	48	1318	2084	41	88	65	103	79	72	1453	383	369	730	1304	244	142	147	120	561	248	60	20	0	0
55518	99	563	188	738	168	641	500	377	161	0	806	32	108	76	310	539	20	50	36	52	163	35	303	136	78	286	308	60	99	76	74	88	60	0	0	0	0
266009	0	43	0	54	74	21	48	58	0	0	52	0	26	0	56	38	0	0	0	0	0	0	37	14	0	35	37	0	0	0	0	21	18	0	0	0	0
