taxonomy_id	name
1307956	Leucania_separata_nucleopolyhedrovirus
28187	Acetohalobium_arabaticum
1842535	Blastomonas_sp._RAC04
33069	Pseudomonas_viridiflava
56877	Helicobacter_bizzozeronii
40989	Saccharomonospora_cyanea
1573704	Pseudomonas_sp._R32
885581	Desulfosporosinus_acidiphilus
2202148	Azospirillum_thermophilum
2603598	Microbacterium_sp._CBA3102
317936	Nostoc_sp._PCC_7107
2560595	Microbacterium_virus_Min1
1581680	Candidatus_Methylopumilus_turicensis
647	Aeromonas_sp.
2017483	Virgibacillus_phasianinus
470150	Pseudomonas_taiwanensis
869886	Halosimplex_pelagicum
1982268	Propionibacterium_virus_P104A
2794344	Spongiibacter_sp._CSC3.9
1219491	Actinomadura_sp._WMMB_499
229155	Borrelia_turcica
1803846	Flavivirga_eckloniae
2811415	Niveibacterium_sp._HC41
2575375	Pantoea_sp._SO10
716	Actinobacillus_suis
80869	Acidovorax_citrulli
1049	Allochromatium_vinosum
49283	Paenibacillus_thiaminolyticus
29391	Gemella_morbillorum
552	Erwinia_amylovora
2768069	Streptomyces_sp._CRXT-Y-14
754429	Gilvibacter_sp._SZ-19
123841	Helicobacter_canadensis
2303538	Salinimonas_sediminis
507626	Halomonas_chromatireducens
1715989	Candidatus_Nitrospira_inopinata
862751	Streptomyces_sp._SirexAA-E
354356	Niastella_koreensis
502	Kingella_denitrificans
2763068	Streptococcus_sp._NSJ-72
393921	Porphyromonas_crevioricanis
170673	Vibrio_kanaloae
29466	Veillonella_parvula
2562282	Halomonas_sp._Y2R2
661481	Flavisolibacter_ginsenosidimutans
728	Avibacterium_paragallinarum
281120	Candidatus_Amoebophilus_asiaticus
2694929	Pontibacter_russatus
1972134	endosymbiont_of_Sipalinus_gigas
29461	Brucella_suis
1172193	Betapapillomavirus_6
2812658	Paracoccus_sp._H4-D09
334209	Betapapillomavirus_5
333924	Betapapillomavirus_2
334207	Betapapillomavirus_3
2816912	Lactococcus_sp._LG606
337051	Betapapillomavirus_1
577	Raoultella_terrigena
106592	Ensifer_adhaerens
152331	Lentilactobacillus_parabuchneri
2725558	Sphingorhabdus_sp._JK6
564137	Roseicitreum_antarcticum
1629	Weissella_viridescens
215743	Roseovarius_mucosus
1193095	Paucilactobacillus_hokkaidonensis
29449	Rhizobium_etli
237610	Pseudomonas_psychrotolerans
2721173	Streptomyces_sp._DSM_40868
1911175	Amycolatopsis_sp._BJA-103
238	Elizabethkingia_meningoseptica
1714373	Microbacterium_sp._No._7
754476	Methylophaga_nitratireducenticrescens
1906273	Cellulosimicrobium_sp._JZ28
304378	Sphingomonas_sp._IC081
2547962	Erwinia_sp._QL-Z3
2282656	Humibacter_sp._BT305
373067	Staphylococcus_sp._693-2
2560029	Aeromonas_sp._2692-1
2733616	Erwinia_virus_L1
2681547	Microbulbifer_sp._SH-1
2609809	Streptomyces_sp._LBUM_1482
2609808	Streptomyces_sp._LBUM_1480
2598861	Alkalihalobacillus_miscanthi
866790	Methanothermobacter_sp._CaT2
2588536	Candidatus_Methylopumilus_universalis
2734192	Caulobacter_virus_CcrBL9
1526658	Bosea_vaviloviae
2731681	Pseudomonas_sp._S1-A32-2
2211140	Acidisarcina_polymorpha
2592814	Tardiphaga_sp._vice154
399742	Enterobacter_sp._638
712710	Tannerella_sp._oral_taxon_HOT-286
2234	Archaeoglobus_fulgidus
2495645	Actinobaculum_sp._313
2479392	Pseudomonas_sp._LTJR-52
2761579	Hymenobacter_sp._S2-20-2
2789740	Pedobacter_sp._JBR3-12
2589986	Francisella_sp._Scap27
1197717	Cloacibacillus_porcorum
44255	Bradyrhizobium_oligotrophicum
1679721	Herbinix_luporum
897	Desulfococcus_multivorans
880161	Micromonas_sp._RCC1109_virus_MpV1
2487072	Epilithonimonas_vandammei
2202000	Streptomyces_sp._NEAU-S7GS2
2795526	Bacillus_sp._V3
33033	Parvimonas_micra
2068654	Clostridium_fermenticellae
123899	Bordetella_trematum
955	Wolbachia_pipientis
1100	Pelodictyon_luteolum
246	Chryseobacterium_balustinum
1579	Lactobacillus_acidophilus
1325120	Bradyrhizobium_sp._CCBAU_53421
1903266	Cedratvirus_A11
74349	Sulfitobacter_guttiformis
2500542	Salmonella_sp._SSDFZ54
2591145	Cellulomonas_sp._Y8
2779445	Clostridium_sp._'deep_sea'
2560751	Serratia_virus_BF
324767	Bacillus_infantis
1759399	Streptococcus_sp._A12
2069432	Tamlana_carrageenivorans
1980930	Staphylococcus_virus_SEP1
33059	Acidithiobacillus_caldus
2777475	Mesorhizobium_sp._J8
1565605	Rugosibacter_aromaticivorans
1034015	Nitrososphaera_viennensis
111844	Mannheimia_pernigra
1085644	Allofrancisella_frigidaquae
568766	Dickeya_sp._NCPPB_3274
1403390	Staphylococcus_phage_phiRS7
286727	Azospirillum_oryzae
2726427	Ochrobactrum_sp._MT180101
2202826	Methylobacterium_sp._17Sr1-1
2750011	Streptomyces_sp._Rer75
1393	Brevibacillus_brevis
33060	Yersinia_mollaretii
155892	Caulobacter_vibrioides
321983	Massilia_albidiflava
200415	Caldisphaera_lagunensis
1390395	Sphingomonas_sp._LK11
50719	Vibrio_diabolicus
2487742	Shewanella_sp._M2
114616	Methylobacterium_nodulans
1481923	Vibrio_astriarenae
1980962	Staphylococcus_virus_Rodi
2487345	Tatumella_sp._TA1
627192	Sphingobium_sp._SYK-6
1717717	Labilibaculum_antarcticum
554406	Leptotrichia_hongkongensis
2742667	Citrobacter_sp._RHBSTW-00881
977801	Enterococcus_phage_EF62phi
2742668	Citrobacter_sp._RHBSTW-00887
1352	Enterococcus_faecium
33056	Candidatus_Kinetoplastibacterium_crithidii
882104	Methanoregula_formicica
212	Helicobacter_acinonychis
2742653	Citrobacter_sp._RHBSTW-00524
367488	Blattabacterium_sp._(Periplaneta_americana)
86304	Saccharophagus_degradans
1503055	Burkholderia_territorii
1028416	Psychrobacter_sp._DAB_AL43B
1458461	Candidatus_Phaeomarinobacter_ectocarpi
1604004	Halanaeroarchaeum_sulfurireducens
1723645	Rhodococcus_sp._008
2681310	Methylococcus_sp._IM1
2599600	Nitratireductor_sp._SY7
438	Acetobacter_pasteurianus
1930557	Shewanella_sp._FDAARGOS_354
473531	Nitrosococcus_watsonii
2686231	Mycobacterium_phage_BirdsNest
72361	Bacillus_vallismortis
1560342	Acinetobacter_phage_YMC13/03/R2096
1924733	Staphylococcus_virus_MCE2014
2594004	Formosa_sediminum
1591088	Helicobacter_himalayensis
1636603	Acinetobacter_sp._ACNIH1
544580	Actinomyces_oris
1821625	Streptomyces_sp._VN1
412593	Thermosulfidibacter_takaii
31998	Methylobacterium_radiotolerans
46126	Staphylococcus_chromogenes
69395	Caulobacter_henricii
2052660	Oceanobacillus_zhaokaii
96344	Cupriavidus_oxalaticus
2003315	Porphyrobacter_sp._CACIAM_03H1
2748319	Flavobacterium_sp._I3-2
198	Campylobacter_hyointestinalis
554344	Pseudomonas_toyotomiensis
128	Isosphaera_pallida
1463809	Mycobacterium_phage_39HC
984	Pedobacter_heparinus
1235662	Dyothetapapillomavirus_1
1678129	Limnohabitans_sp._103DPR2
2483404	Mesorhizobium_sp._NZP2077
581103	Geobacillus_sp._Y4.1MC1
2282475	Achromobacter_sp._B7
2716225	Hydrogenophaga_sp._BA0156
254	Chryseobacterium_indoltheticum
1926494	Paraburkholderia_sp._SOS3
2070463	Lysinibacillus_sp._SGAir0095
1993630	Adoxophyes_honmai_entomopoxvirus
2662448	Legionella_sp._MW5194
2516557	Aquirufa_nivalisilvae
1617448	Geminocystis_sp._NIES-3709
1615909	Geminocystis_sp._NIES-3708
1921510	Tardibacter_chloracetimidivorans
83451	Archangium_violaceum
128574	Paenibacillus_brasilensis
2697569	Pseudarthrobacter_sp._YJ56
2006115	Acinetobacter_piscicola
2489213	Deinococcus_sp._S14-83
2740404	Candidatus_Sulfurimonas_baltica
686597	Martelella_sp._AD-3
2249302	Francisella_marina
2508726	Candidatus_Nitrosopumilus_sp._SW
2728022	Mucilaginibacter_sp._F39-2
2795387	Lysobacter_arenosi
226665	Rickettsia_heilongjiangensis
2755562	Legionella_sp._PC997
480520	Myroides_profundi
2382161	Halocella_sp._SP3-1
171865	Sulfuriferula_plumbiphila
1488356	Streptomyces_sp._MBT27
2681308	Leclercia_sp._119287
165694	Bartonella_schoenbuchensis
1500686	Pseudomonas_sp._Os17
1982148	Mycobacterium_virus_Gaia
2004647	Acinetobacter_sp._WCHAc010052
1325115	Bradyrhizobium_guangxiense
2051	Mobiluncus_curtisii
766224	Vibrio_jasicida
735	Haemophilus_parahaemolyticus
396015	Rothia_terrae
2067960	Azoarcus_pumilus
146939	Azospira_oryzae
1515	Acetivibrio_thermocellus
90244	Oligella_ureolytica
645517	Paraurantiacibacter_namhicola
2777984	Paenibacillus_sp._JNUCC-32
1531	Enterocloster_clostridioformis
434010	Hydrogenophaga_sp._PBL-H3
43659	Pseudoalteromonas_tetraodonis
2054902	Rhodococcus_sp._AQ5-07
400668	Marinomonas_sp._MWYL1
2060307	Enterococcus_sp._FDAARGOS_375
1306274	Nostoc_flagelliforme
2714924	Diaphorobacter_sp._HDW4A
33905	Bifidobacterium_thermophilum
2518177	Flavobacterium_sangjuense
2714925	Diaphorobacter_sp._HDW4B
36822	Gordonia_rubripertincta
300876	Vibrio_europaeus
39483	Faecalitalea_cylindroides
69666	Caulobacter_mirabilis
312306	Pseudomonas_entomophila
2213194	Paraliobacillus_zengyii
28183	Leptospira_santarosai
546	Citrobacter_freundii
2231053	Bdellovibrio_sp._ZAP7
72	Simonsiella_muelleri
1374	Planococcus_kocurii
1407071	Acinetobacter_sp._TGL-Y2
1464	Paenibacillus_larvae
2652422	Mycobacterium_phage_LilMcDreamy
52764	Bartonella_alsatica
81468	Aminobacterium_colombiense
1980943	Shigella_virus_SfMu
65958	Komagataeibacter_oboediens
1821563	Gordonia_phage_UmaThurman
2583375	Pseudoalteromonas_sp._16-SW-7
2331	Halanaerobium_praevalens
47960	Guyparkeria_halophila
2768165	Pantoea_sp._MT58
195498	Synechococcus_sp._PCC_7117
71667	Waddlia_chondrophila
584609	Tenacibaculum_jejuense
299262	Tateyamaria_omphalii
1906274	Microbacterium_sp._JZ31
2741301	Paenibacillus_sp._URB8-2
2520506	Spirosoma_sp._KCTC_42546
1231	Nitrosospira_multiformis
42817	Corynebacterium_argentoratense
456827	Candidatus_Cloacimonas_acidaminovorans
171284	Mycoplasma_cynos
80852	Aliivibrio_wodanis
2003188	Parolsenella_catena
1402861	Priestia_filamentosa
2715211	Monaibacterium_sp._ALG8
1016987	Novosphingobium_sp._THN1
463040	Bordetella_genomosp._13
1550579	Mucilaginibacter_gotjawali
2202249	Streptosporangium_sp._'caverna'
290399	Arthrobacter_sp._FB24
119981	Propionibacterium_australiense
2675298	Sulfuriferula_nivalis
712411	Olsenella_sp._oral_taxon_807
106634	Thioalkalivibrio_versutus
1596	Lactobacillus_gasseri
2320	Methanopyrus_kandleri
1659194	Pseudomonas_sp._GR_6-02
75697	Castellaniella_defragrans
540747	Roseovarius_indicus
2029986	Shewanella_sp._WE21
196162	Nocardioides_sp._JS614
1577685	Acidilobus_sp._7A
712538	Selenomonas_sp._oral_taxon_478
1982258	Propionibacterium_virus_MrAK
1725411	Streptomyces_sp._CdTB01
216945	Spiroplasma_syrphidicola
1373	Planococcus_citreus
10310	Human_alphaherpesvirus_2
10298	Human_alphaherpesvirus_1
2305987	Lentilitoribacter_sp._Alg239-R112
1849032	Arthrobacter_sp._U41
1936990	Nitrospira_sp._KM1
205844	Novosphingobium_pentaromativorans
2011012	Bacillus_sp._FJAT-45348
2560474	Flavobacterium_virus_FCV1
666686	Bacillus_sp._1NLA3E
1094342	Alcanivorax_xenomutans
2614441	Flavobacterium_sp._LPB0248
1789762	Methanosphaera_sp._BMS
282676	Acidianus_manzaensis
2683590	Diaminobutyricimonas_sp._LJ205
2772254	Psychrobacter_sp._28M-43
376	Bradyrhizobium_sp.
2025808	Vibrio_qinghaiensis
1851167	Streptomyces_sp._11-1-2
2603292	Salinibacterium_sp._dk2585
2203205	Streptomyces_sp._WAC_01529
1932	Streptomyces_tendae
2702	Gardnerella_vaginalis
1155384	Glutamicibacter_sp._ZJUTW
1925021	Bacillus_haynesii
2710758	Anaerolinea_sp._'rifampicinis'
1903276	Candidatus_Nitrosotalea_okcheonensis
1620215	Sulfuricaulis_limicola
158627	Pseudomonas_graminis
2283195	Ornithinimicrobium_sp._AMA3305
2799681	Staphylococcus_sp._T93
682998	Azospirillum_ramasamyi
2070759	Bacillus_sp._MBGLi79
51197	Syntrophobotulus_glycolicus
1218494	Lactobacillus_helsingborgensis
168695	Salinispora_tropica
2093856	Butyricimonas_faecalis
2083053	Pseudomonas_sp._SWI44
2118	Mycoplasma_mobile
296842	Desulfovibrio_carbinolicus
2017482	Thalassococcus_sp._S3
2203724	Oenococcus_sicerae
29485	Yersinia_rohdei
157688	Leptotrichia_hofstadii
2576902	Nostoc_sp._C052
2576903	Nostoc_sp._C057
1812480	Streptomyces_sp._fd1-xmd
173366	Methylocystis_rosea
2743001	Salicibibacter_sp._NKC21-4
1315211	Arcobacter_aquimarinus
311180	Salipiger_pacificus
153493	Conchiformibius_steedae
413889	Caldicellulosiruptor_kronotskyensis
662548	Variovorax_sp._RA8
2282910	Mycobacterium_phage_Thonko
742013	Delftia_sp._Cs1-4
1028989	Pseudomonas_sp._StFLB209
181663	Desulfococcus_oleovorans
1936081	Seonamhaeicola_sp._S2-3
2321394	Actinomyces_lilanjuaniae
1262452	Streptomyces_sp._769
1263550	Edwardsiella_piscicida
1519	Clostridium_tyrobutyricum
2773264	Serratia_sp._Tan611
329854	Bacteroides_intestinalis
1505597	Blochmannia_endosymbiont_of_Camponotus_(Colobopsis)_obliquus
1470066	Nitrosopumilus_cobalaminigenes
1813880	Tetrasphaera_sp._HKS02
11320	Influenza_A_virus
43657	Pseudoalteromonas_luteoviolacea
81475	Frateuria_aurantia
84135	Gemella_sanguinis
1564114	Rhodococcus_sp._B7740
2724619	Chryseobacterium_sp._NEB161
1758689	Serinicoccus_hydrothermalis
2052899	Cladosporium_fulvum_T-1_virus
169176	Caenibius_tardaugens
664962	Azospirillum_sp._TSH58
405212	Alicyclobacillus_acidocaldarius
715451	Alteromonas_naphthalenivorans
1532555	Brevundimonas_sp._DS20
2771360	Cupriavidus_sp._ISTL7
706438	Actinomyces_sp._oral_taxon_171
2259595	Runella_sp._HYN0085
1502	Clostridium_perfringens
204873	Xenopus_laevis_endogenous_retrovirus_Xen1
2527983	Caulifigura_coniformis
2732487	Usitatibacter_palustris
2320140	Arcobacter_peruensis
2708079	Microbacterium_sp._HY82
865	Pectinatus_frisingensis
2742655	Citrobacter_sp._RHBSTW-00570
1318743	Bartonella_ancashensis
104087	Pseudomonas_frederiksbergensis
55209	Pantoea_cypripedii
2527994	Thalassoglobus_polymorphus
1536769	Paenibacillus_sp._FSL_P4-0081
347534	Zobellella_denitrificans
2501295	Dyella_sp._M7H15-1
34061	Moraxella_cuniculi
1010	Sphingobacterium_mizutaii
1930071	Methylomusa_anaerophila
807	Bartonella_elizabethae
1434191	Glycocaulis_alkaliphilus
376489	Halotalea_alkalilenta
31958	Amycolatopsis_orientalis
339617	Pseudoalteromonas_viridis
53462	Mycolicibacterium_mageritense
28116	Bacteroides_ovatus
453304	Agromyces_aureus
43768	Corynebacterium_matruchotii
1714845	Alteromonas_sp._BL110
1701828	Streptococcus_phage_phiARI0468-2
1276	Kytococcus_sedentarius
1353147	Synechococcus_sp._CBW1108
2675790	Enterobacteriaceae_endosymbiont_of_Macroplea_appendiculata
2789857	Synechococcus_sp._CBW1107
2608247	Borrelia_sp._A-FGy1
1462	Geobacillus_kaustophilus
2679994	Mannheimia_ovis
2705548	Caballeronia_sp._SBC1
2705547	Caballeronia_sp._SBC2
2650975	Halorussus_sp._ZS-3
2714110	Acinetobacter_sp._Marseille-Q1620
1173026	Gloeocapsa_sp._PCC_7428
221350	Synechococcus_sp._RS9907
1542477	Prochlorococcus_phage_P-TIM68
106	Runella_slithyformis
2489010	Klebsiella_africana
221345	Synechococcus_sp._RS9902
87883	Burkholderia_multivorans
2321403	Chryseolinea_soli
221352	Synechococcus_sp._RS9909
106590	Cupriavidus_necator
1476	Sporosarcina_psychrophila
670	Vibrio_parahaemolyticus
2806553	Parasphingorhabdus_sp._JHSY0214
347213	Arthrobacter_sp._J3.49
2169910	Mycobacterium_virus_Hawkeye
1878942	Candidatus_Fukatsuia_symbiotica
1982304	Propionibacterium_virus_Procrass1
347209	Arthrobacter_sp._J3.40
2083284	Streptomyces_sp._CB09001
28152	Yersinia_kristensenii
1795630	Frondihabitans_sp._PAMC_28766
1894	Kitasatospora_aureofaciens
1590041	Aquitalea_sp._USM4
2818390	Sporosarcina_sp._Te-1
899	Desulfomicrobium_baculatum
262324	Lysobacter_gummosus
1973486	Calothrix_parasitica
471514	Alicyclobacillus_ferrooxydans
2726956	Pseudomonas_sp._MSPm1
191579	Fluviicola_taffensis
45655	Desulfonema_magnum
2724135	Flavobacterium_sp._CLA17
115561	Halomonas_hydrothermalis
1636271	Verrucomicrobia_phage_P8625
2675054	Thiosulfatimonas_sediminis
1747	Cutibacterium_acnes
149016	Streptococcus_urinalis
157782	Pseudomonas_parafulva
132132	Desulfomicrobium_orale
1783501	Bacillus_freudenreichii
80880	Hylemonella_gracilis
154	Spirochaeta_thermophila
1048396	Halopenitus_persicus
69896	Candidatus_Phytoplasma_solani
307121	Micromonospora_krabiensis
351671	Xenorhabdus_doucetiae
720	Actinobacillus_lignieresii
556288	Brachybacterium_saurashtrense
713030	Selenomonas_sp._oral_taxon_136
585423	Synechococcus_sp._KORDI-49
1874317	Marinobacter_salinus
1327989	Serratia_sp._FS14
1177574	Prevotella_jejuni
2764326	Fusobacterium_sp._NSJ-57
2714934	Leucobacter_insecticola
585	Proteus_vulgaris
208226	Alkaliphilus_metalliredigens
231049	Furfurilactobacillus_rossiae
2507935	Cohnella_abietis
1138822	Lentilactobacillus_curieae
261524	Mycobacterium_liflandii
676210	Pseudomonas_sp._ATCC_43928
246273	Wolbachia_endosymbiont_of_Cimex_lectularius
218284	Bacillus_vietnamensis
442694	Xanthomonas_perforans
2686361	Polaribacter_sp._L3A8
1236179	Janthinobacterium_sp._B9-8
1138190	Rhizobium_binae
1660083	Leptospirillum_sp._Group_II_'CF-1'
47879	Pseudomonas_corrugata
2026187	Bacillus_pacificus
2811789	Burkholderia_sp._MS389
569	Hafnia_alvei
531813	Pelagibacterium_halotolerans
2004644	Acinetobacter_sp._WCHA45
37923	Rothia_kristinae
849	Fusobacterium_gonidiaformans
214856	Alistipes_finegoldii
1727164	Pedobacter_sp._PACM_27299
2813780	Alcaligenes_sp._SORT26
316068	Leadbetterella_byssophila
1982570	Tsukamurella_virus_TIN2
359	Agrobacterium_rhizogenes
189834	Actinobacillus_porcitonsillarum
337	Burkholderia_glumae
2057800	Actinomyces_qiguomingii
1500254	Aneurinibacillus_soli
2059672	Chromobacterium_sp._ATCC_53434
2301561	Gordonia_phage_Ali17
1079	Blastochloris_viridis
2017485	Brachybacterium_avium
1463165	Klebsiella_quasipneumoniae
38289	Corynebacterium_jeikeium
433286	Anaerocolumna_cellulosilytica
199596	Methylocella_silvestris
446679	Nostoc_sphaeroides
618	Serratia_odorifera
107401	Tenacibaculum_maritimum
108981	Acinetobacter_schindleri
142651	Mycoplasma_phocidae
1572645	Neptunomonas_phycophila
33045	Bartonella_grahamii
1209493	Halomicronema_hongdechloris
1904463	Poseidonibacter_lekithochrous
1442553	Synechococcus_sp._M16.1
2748	Carnobacterium_divergens
293958	Rhizobium_lusitanum
215691	Thermomonas_brevis
1573711	Pseudomonas_sp._R76
2588499	Corynebacterium_phage_Adelaide
1982270	Propionibacterium_virus_Pacnes201215
2778911	Rodentibacter_sp._DSM_111151
28173	Vibrio_nigripulchritudo
2587850	Roseovarius_sp._THAF27
641107	Clostridium_sp._DL-VIII
35841	Caldibacillus_thermoamylovorans
1982288	Propionibacterium_virus_PHL116M00
349221	Micavibrio_aeruginosavorus
1325100	Bradyrhizobium_sp._CCBAU_51753
1054033	Arcobacter_venerupis
2184083	Thauera_hydrothermalis
1290	Staphylococcus_hominis
1395624	Francisella_sp._LA112445
45634	Streptococcus_cristatus
2055	Gordonia_terrae
948	Anaplasma_phagocytophilum
2493672	Mesorhizobium_sp._M1E.F.Ca.ET.045.02.1.1
2597659	Gordonia_sp._HY186
168169	Candidatus_Ishikawaella_capsulata
10640	Carnation_etched_ring_virus
1977865	Candidatus_Pelagibacter_sp._RS40
199591	Brevibacterium_luteolum
1884634	Candidatus_Nanopelagicus_limnes
363852	Pedobacter_ginsengisoli
1173586	Shewanella_litorisediminis
2814653	Caballeronia_sp._M1242
333966	Saccharopolyspora_pogona
2768066	Streptomyces_sp._CRXT-G-22
552810	Dehalogenimonas_lykanthroporepellens
94624	Bordetella_petrii
2675797	Enterobacteriaceae_endosymbiont_of_Plateumaris_sericea
1335746	Spiribacter_salinus
56454	Xanthomonas_hortorum
2761580	Croceimicrobium_hydrocarbonivorans
1853278	Neisseria_chenwenguii
282217	Variovorax_sp._SRS16
32002	Achromobacter_denitrificans
2734031	Escherichia_virus_NBD2
995	Solitalea_canadensis
271065	Methylotuvimicrobium_alcaliphilum
2201271	Pedobacter_sp._eg
2742135	Kitasatospora_sp._NA04385
76731	Roseateles_depolymerans
320778	Photobacterium_ganghwense
946333	Rhizobacter_gummiphilus
2110	Mycoplasma_agalactiae
1758730	Pseudomonas_sp._BIOMIG1BAC
2183896	Flavobacterium_crocinum
407020	Sphingobium_sp._MI1205
406552	Natrinema_sp._J7-2
1839799	Streptococcus_sp._FDAARGOS_192
1653831	Blattabacterium_cuenoti
152268	Metabacillus_litoralis
1501269	Prochlorococcus_sp._MIT_0801
35755	Corynebacterium_kutscheri
248026	Cupriavidus_pinatubonensis
2511069	Synechococcus_sp._RSCCF101
2697565	Brevibacterium_sp._o2
1848517	Enterobacter_sp._LU1
863372	Herbaspirillum_huttiense
1081866	Halomonas_socia
1097	Chlorobaculum_tepidum
2587163	Oceanicola_sp._D3
2819280	Acidihalobacter_yilgarnenesis
444860	Synechococcus_phage_S-SM2
33070	Synechococcus_lividus
1127744	Bacillus_sp._JS
167	Treponema_succinifaciens
1690815	Pseudonocardia_sp._HH130630-07
246969	Thermococcus_sp._AM4
51173	Ureibacillus_thermosphaericus
2697019	Proteus_sp._ZN5
1096868	Pseudonocardia_sp._EC080625-04
2771430	Sphingosinicella_sp._UDD2
692370	Tsuneonella_dongtanensis
317858	Cyprinid_herpesvirus_1
180230	Cyprinid_herpesvirus_3
427923	Desulfurivibrio_alkaliphilus
1514105	Erysipelothrix_larvae
103690	Nostoc_sp._PCC_7120_=_FACHB-418
1704307	Candidatus_Xiphinematobacter_sp._Idaho_Grape
875171	Celeribacter_baekdonensis
1182568	Deinococcus_puniceus
2654982	Paraburkholderia_atlantica
1051631	Streptococcus_phage_YMC-2011
180	Leptospirillum_ferrooxidans
1699623	Psychrobacter_sp._P11G3
1699624	Psychrobacter_sp._P11G5
1434072	Pseudomonas_salegens
1813182	Geobacillus_sp._JS12
1211326	Spirosoma_aerolatum
1798225	Formosa_sp._Hel1_31_208
2067958	Kosakonia_sp._MUSA4
1048758	Candidatus_Moranella_endobia
548914	Elephant_endotheliotropic_herpesvirus_4
2707299	Adlercreutzia_sp._8CFCBH1
1644131	Janthinobacterium_sp._1_2014MBL_MicDiv
2714951	Leclercia_sp._29361
2606450	Alicyclobacillus_sp._TC
1462615	Halarcobacter_ebronensis
68209	Streptomyces_globosus
402297	Nocardioides_daphniae
37372	Helicobacter_bilis
675281	Mesorhizobium_sp._N3
1377	Aerococcus_viridans
1184387	Mesotoga_prima
2735906	Pseudomonas_sp._B11D7D
2778070	Amycolatopsis_sp._FDAARGOS_1241
2044912	Staphylococcus_debuckii
2675707	Aeromonas_sp._WP2-W18-CRE-05
326522	Neisseria_animaloris
722472	Bradyrhizobium_lablabi
2026191	Bacillus_luti
2742657	Citrobacter_sp._RHBSTW-00599
2812648	Methylococcus_sp._EFPC2
2508880	Salinibacterium_sp._UTAS2018
1783515	Streptomyces_qaidamensis
2733946	Caulobacter_virus_Percy
1287055	Brachyspira_hampsonii
2733484	Halomonas_sp._MCCC_1A11059
1471	Bacillus_methanolicus
1720343	Pseudoalteromonas_sp._1_2015MBL_MicDiv
2420313	Enterococcus_sp._FDAARGOS_553
326320	Dokdonia_donghaensis
1705	Corynebacterium_stationis
35254	Cryptophlebia_leucotreta_granulovirus
2724468	Enterobacter_sp._JUb54
1404649	Bradyrhizobium_sp._323S2
240427	Secundilactobacillus_paracollinoides
652787	Mucilaginibacter_mallensis
2047	Rothia_dentocariosa
879	Desulfovibrio_gigas
1905730	Pectobacterium_parmentieri
745377	Natrarchaeobaculum_aegyptiacum
2781021	Lysobacter_sp._H21R4
2213202	Planococcus_sp._Y42
215813	Dinoroseobacter_shibae
1241982	Chryseobacterium_nakagawai
50340	Pseudomonas_fuscovaginae
2136	Spiroplasma_monobiae
2736649	Mycolicibacterium_sp._Z-34
216427	Mesoplasma_chauliocola
2700081	Virgibacillus_sp._MSP4-1
2716879	Citrobacter_sp._Y3
1921528	Aeromonas_virus_AS4
1116375	Vibrio_sp._EJY3
1450749	IAS_virus
1740262	Catenovulum_sediminis
1404367	Bradyrhizobium_symbiodeficiens
84023	Clostridium_autoethanogenum
320324	Formosa_agariphila
2024580	Plantactinospora_sp._KBS50
2566012	Citrobacter_sp._CF971
1775880	Glutamicibacter_mishrai
2650471	Lacipirellula_parvula
2067957	Methylobacterium_sp._DM1
487316	Acinetobacter_soli
1969806	Acidibrevibacterium_fodinaquatile
2007306	Francisella_adeliensis
1457250	Halapricum_salinum
92947	Ketogulonicigenium_robustum
2681984	Erwinia_sp._J780
2590900	Tenuifilum_thalassicum
2609253	Rathayibacter_sp._VKM_Ac-2760
2609254	Rathayibacter_sp._VKM_Ac-2762
2603246	Providencia_sp._1709051003
1564	Desulfotomaculum_ruminis
2483403	Mesorhizobium_sp._NZP2298
311808	Arthrobacter_sp._68b
1366	Lactococcus_raffinolactis
497299	Wolbachia_endosymbiont_of_Ceratosolen_solmsi
39956	Methylobacterium_mesophilicum
83617	Stenotrophomonas_nitritireducens
2715232	Blattabacterium_sp._DPU
1389004	Sulfitobacter_sp._SK011
1389005	Sulfitobacter_sp._SK012
1827305	Stenotrophomonas_sp._MYb57
28082	Legionella_anisa
454601	Maritalea_myrionectae
368607	Janthinobacterium_svalbardensis
1580596	Phaeobacter_piscinae
1798223	Leifsonia_sp._21MFCrub1.1
2565558	Hydrogenophaga_sp._PAMC20947
28894	Streptomyces_nitrosporeus
2018067	Pseudomonas_sp._FDAARGOS_380
762210	Bifidobacterium_saguini
164451	Vulcanisaeta_distributa
2268024	Ephemeroptericola_cinctiostellae
42197	Actinosynnema_pretiosum
2507162	Caproiciproducens_sp._NJN-50
2109558	Halobacteriovorax_sp._BALOs_7
300181	Serratia_ureilytica
1218177	Streptomyces_sp._GBA_94-10
546805	Mycobacterium_phage_Myrna
681157	Phaeobacter_sp._LSS9
1491	Clostridium_botulinum
1883379	Erwinia_phage_vB_EamM_Caitlin
1647924	Human_papillomavirus_KC5
2126069	Pseudomonas_sp._LBUM920
49338	Desulfitobacterium_hafniense
271	Thermus_aquaticus
158877	Yokenella_regensburgei
2139	Spiroplasma_clarkii
1545728	Mycobacterium_sp._EPa45
2763010	Corynebacterium_sp._zg-917
2082387	Mesorhizobium_sp._Pch-S
44935	Halomonas_venusta
2559074	Pseudomonas_sp._S150
2058625	Undibacterium_sp._YM2
2589818	Bacillus_sp._Cs-700
656178	Pandoraea_vervacti
28151	Serratia_proteamaculans
2203219	Chitinophaga_alhagiae
